,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_77.mid",25.0, 12.0, 2.0, 1.0, 55.0, 0.0, 0.01, 0.99, 1.0, 2.0, 120.0, 6.08, 127.0, 7.0, 0.49, 0.51, 0.1837, 0.1961, 2.0, 2.0, 12.21, 2.33, 3.684, -1.396, -1.185, 2.182, 10.36, 6.899, 5.618, 0.0, 72.0, 0.0, 124.0, 4.0, 0.0, 2.525, 4.0, 2.0, 0.3333, 0.4848, 0.5556, 0.3333, 0.1414, 0.303, 0.1919, 0.0303, 0.0303, 0.0, 0.07071, 0.0202, 0.0101, 0.0101, 2.8, 0.0, 0.5758, 1.404, 5.255, 3.056, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.97, 1.97, 0.2295, 2.0, 3.0, 2.0, 0.22, 0.94, 0.78, 0.0, 0.0, 0.06, 0.25, 0.75, 0.46, 0.5, 0.72, 0.3056, 1.0, 0.1267, -0.9469, 6.647, 3.125, 2.0, 3.035, 0.06438, 0.0625, 0.03805, 0.1154, 0.1154, 0.1154, 0.1667, 0.1667, 0.1168, 0.1168, 0.1042, 0.1042, 0.01823, 0.01823, 0.0, 0.0, 27.0, 14.0, 43.0, 49.0, 1.14, 0.04651, 0.03383, 1.375, 0.08034, 0.008356, 7.286, 0.5, 120.0, 120.0, 0.0, 25.38, 3.941, 1.692, 0.2428, 0.2428, 0.05561, 0.05561, 0.1458, 0.4167, 0.2245, 0.05039, 0.0, 0.0, 27.0, 14.0, 43.0, 49.0, 1.14, 0.04651, 0.03383, 1.375, 0.08034, 0.008356, 7.286, 0.5
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_78.mid",26.0, 11.0, 1.0, 1.0, 52.0, 0.0, 0.0, 1.0, 1.0, 4.0, 118.0, 5.66, 127.0, 7.0, 0.43, 0.44, 0.186, 0.25, 2.0, 2.0, 12.58, 2.275, 3.678, -1.589, -1.767, 1.713, 7.945, 6.452, 5.217, 0.0, 81.0, 9.0, 124.0, 4.0, 0.0, 1.97, 4.0, 2.0, 0.3535, 0.6286, 0.5657, 0.3535, 0.1212, 0.3434, 0.2121, 0.05051, 0.0101, 0.0, 0.0202, 0.0, 0.0, 0.0101, 0.5, 0.0, 0.5625, 1.333, 4.0, 2.536, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.069, 2.069, 0.8264, 2.0, 3.0, 2.0, 0.24, 0.98, 0.76, 0.0, 0.0, 0.02, 0.25, 0.75, 0.445, 0.5, 0.74, 0.3243, 1.0, 0.1156, -1.428, 6.262, 3.448, 2.0, 4.188, 0.0675, 0.0625, 0.03455, 0.1224, 0.1224, 0.1224, 0.1667, 0.1667, 0.1181, 0.1181, 0.1042, 0.1042, 0.02098, 0.02098, 0.0, 0.0, 32.0, 26.0, 41.0, 43.0, 1.049, 0.03666, 0.03666, 1.0, 0.07332, 0.008291, 8.538, 0.2308, 120.0, 120.0, 0.0, 24.17, 4.138, 0.2078, 0.2318, 0.2318, 0.0436, 0.0436, 0.1354, 0.3542, 0.2121, 0.03935, 0.0, 0.0, 32.0, 26.0, 41.0, 43.0, 1.049, 0.03666, 0.03666, 1.0, 0.07332, 0.008291, 8.538, 0.2308
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_79.mid",21.0, 11.0, 2.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.76, 127.0, 7.0, 0.44, 0.48, 0.2273, 0.2292, 1.0, 1.0, 9.521, 2.248, 3.538, -1.399, -1.655, 1.56, 9.054, 6.542, 5.567, 0.0, 90.0, 6.0, 124.0, 4.0, 0.0, 2.303, 4.0, 2.0, 0.2727, 0.6667, 0.4747, 0.2727, 0.1717, 0.3535, 0.1818, 0.07071, 0.08081, 0.0202, 0.0202, 0.0, 0.0, 0.0, 1.25, 0.0, 0.5833, 1.263, 3.947, 3.071, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.096, 2.096, 0.1184, 1.0, 2.0, 2.0, 0.2, 1.0, 0.8, 0.0, 0.0, 0.0, 0.25, 0.5, 0.45, 0.5, 0.8, 0.25, 1.0, 0.1005, -1.492, 6.512, 3.571, 2.0, 3.595, 0.07333, 0.08333, 0.03608, 0.1135, 0.1135, 0.1135, 0.1458, 0.1458, 0.1205, 0.1205, 0.125, 0.125, 0.01533, 0.01533, 0.0, 0.0, 22.0, 16.0, 46.0, 43.0, 1.07, 0.0443, 0.04008, 1.105, 0.08439, 0.008873, 3.875, 0.25, 120.0, 120.0, 0.0, 23.85, 4.192, 0.2371, 0.2285, 0.2285, 0.0358, 0.0358, 0.1667, 0.2812, 0.2115, 0.03032, 0.0, 0.0, 22.0, 16.0, 46.0, 43.0, 1.07, 0.0443, 0.04008, 1.105, 0.08439, 0.008873, 3.875, 0.25
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_8.mid",26.0, 11.0, 1.0, 1.0, 56.0, 0.0, 0.01, 0.99, 1.0, 4.0, 117.0, 6.25, 127.0, 7.0, 0.33, 0.37, 0.2121, 0.2703, 8.0, 4.0, 12.98, 2.739, 3.564, -1.329, -0.8214, 1.17, 8.816, 5.572, 5.115, 0.0, 75.0, 3.0, 125.0, 5.0, 0.0, 3.717, 5.0, 2.0, 0.1818, 0.7778, 0.4646, 0.1818, 0.1212, 0.2626, 0.202, 0.1111, 0.07071, 0.0303, 0.08081, 0.0404, 0.0101, 0.0101, 0.4286, 0.0, 0.5432, 1.191, 5.382, 3.516, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.882, 1.882, 0.1912, 2.0, 3.0, 1.0, 0.12, 0.92, 0.88, 0.0, 0.0, 0.08, 0.25, 0.75, 0.49, 0.5, 0.8, 0.15, 1.0, 0.1119, -0.2681, 8.318, 3.571, 1.0, 5.217, 0.06354, 0.0625, 0.03842, 0.1031, 0.1031, 0.1031, 0.1458, 0.1458, 0.1146, 0.1146, 0.1042, 0.1042, 0.01542, 0.01542, 0.0, 0.0, 28.0, 19.0, 44.0, 51.0, 1.159, 0.03769, 0.03326, 1.133, 0.07095, 0.008391, 6.158, 0.2632, 120.0, 120.0, 0.0, 26.56, 3.765, 0.2457, 0.2557, 0.2557, 0.05045, 0.05045, 0.1667, 0.375, 0.2382, 0.04658, 0.0, 0.0, 28.0, 19.0, 44.0, 51.0, 1.159, 0.03769, 0.03326, 1.133, 0.07095, 0.008391, 6.158, 0.2632
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_80.mid",29.0, 12.0, 1.0, 1.0, 67.0, 0.0, 0.03, 0.97, 3.0, 3.0, 115.0, 5.25, 127.0, 7.0, 0.36, 0.39, 0.2222, 0.3333, 2.0, 3.0, 16.91, 2.691, 3.44, -1.744, -0.8362, 1.422, 7.355, 5.919, 5.84, 0.0, 66.0, 6.0, 124.0, 4.0, 0.0, 2.545, 6.0, 1.0, 0.2323, 0.7826, 0.4747, 0.2323, 0.1818, 0.3535, 0.2121, 0.101, 0.06061, 0.0202, 0.0101, 0.0, 0.0, 0.0101, 0.75, 0.0, 0.6053, 1.357, 4.446, 3.439, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.188, 2.188, 0.1283, 2.0, 3.0, 2.0, 0.33, 0.98, 0.67, 0.0, 0.0, 0.02, 0.25, 0.75, 0.4225, 0.5, 0.65, 0.5077, 1.0, 0.1266, -1.836, 5.373, 3.571, 3.0, 3.167, 0.07208, 0.08333, 0.03407, 0.1176, 0.1176, 0.1176, 0.1458, 0.1458, 0.1192, 0.1192, 0.125, 0.125, 0.01536, 0.01536, 0.0, 0.0, 25.0, 21.0, 41.0, 47.0, 1.146, 0.04406, 0.0364, 1.211, 0.08046, 0.008799, 5.476, 0.2857, 120.0, 120.0, 0.0, 22.85, 4.376, 0.226, 0.218, 0.218, 0.04324, 0.04324, 0.1146, 0.3646, 0.2017, 0.03811, 0.0, 0.0, 25.0, 21.0, 41.0, 47.0, 1.146, 0.04406, 0.0364, 1.211, 0.08046, 0.008799, 5.476, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_81.mid",22.0, 12.0, 3.0, 1.0, 51.0, 0.0, 0.0, 1.0, 1.0, 4.0, 122.0, 5.65, 127.0, 7.0, 0.44, 0.45, 0.25, 0.2444, 1.0, 2.0, 9.948, 2.346, 3.844, -1.191, -1.727, 1.678, 15.96, 6.524, 5.003, 0.0, 76.0, 4.0, 125.0, 5.0, 0.0, 2.838, 4.0, 2.0, 0.2424, 0.7083, 0.4949, 0.2424, 0.1616, 0.3333, 0.1919, 0.07071, 0.08081, 0.0303, 0.0101, 0.0202, 0.0101, 0.0101, 0.5833, 0.0, 0.56, 1.23, 4.574, 3.275, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.937, 1.937, 0.2531, 2.0, 3.0, 1.0, 0.1, 0.93, 0.9, 0.0, 0.0, 0.07, 0.25, 0.75, 0.4925, 0.5, 0.83, 0.1205, 1.0, 0.1033, -0.2178, 9.248, 4.348, 2.0, 5.14, 0.06833, 0.0625, 0.03664, 0.1082, 0.1082, 0.1082, 0.1667, 0.1667, 0.124, 0.124, 0.125, 0.125, 0.01968, 0.01968, 0.0, 0.0, 27.0, 15.0, 51.0, 43.0, 1.186, 0.04968, 0.03672, 1.353, 0.08639, 0.008772, 4.333, 0.1333, 120.0, 120.0, 0.0, 25.81, 3.874, 1.698, 0.2483, 0.2483, 0.05483, 0.05483, 0.1562, 0.4167, 0.2302, 0.04987, 0.0, 0.0, 27.0, 15.0, 51.0, 43.0, 1.186, 0.04968, 0.03672, 1.353, 0.08639, 0.008772, 4.333, 0.1333
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_82.mid",23.0, 12.0, 2.0, 1.0, 39.0, 0.0, 0.0, 1.0, 1.0, 3.0, 120.0, 5.8, 127.0, 7.0, 0.5, 0.53, 0.2, 0.2075, 2.0, 2.0, 10.92, 2.193, 3.611, -1.747, -1.642, 2.193, 7.528, 6.939, 5.71, 0.0, 88.0, 4.0, 124.0, 4.0, 0.0, 1.636, 3.0, 2.0, 0.4141, 0.5122, 0.5657, 0.4141, 0.1313, 0.3434, 0.1414, 0.0404, 0.0404, 0.0101, 0.0101, 0.0, 0.0, 0.0, 1.333, 0.0, 0.569, 1.349, 3.698, 2.931, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.043, 2.043, 0.8305, 1.0, 2.0, 2.0, 0.16, 1.0, 0.84, 0.0, 0.0, 0.0, 0.25, 0.5, 0.46, 0.5, 0.84, 0.1905, 1.0, 0.09211, -1.303, 7.764, 3.846, 2.0, 5.431, 0.06417, 0.0625, 0.03706, 0.1179, 0.1179, 0.1179, 0.1667, 0.1667, 0.1222, 0.1222, 0.125, 0.125, 0.02161, 0.02161, 0.0, 0.0, 28.0, 21.0, 42.0, 51.0, 1.214, 0.03814, 0.03602, 1.059, 0.07415, 0.00892, 5.0, 0.2857, 120.0, 120.0, 0.0, 24.47, 4.087, 0.1607, 0.2346, 0.2346, 0.03557, 0.03557, 0.1562, 0.2812, 0.2158, 0.03024, 0.0, 0.0, 28.0, 21.0, 42.0, 51.0, 1.214, 0.03814, 0.03602, 1.059, 0.07415, 0.00892, 5.0, 0.2857
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_83.mid",23.0, 11.0, 2.0, 1.0, 46.0, 0.0, 0.0, 1.0, 1.0, 4.0, 121.0, 5.75, 127.0, 7.0, 0.49, 0.5, 0.1837, 0.22, 3.0, 2.0, 10.13, 2.11, 3.581, -1.318, -1.777, 2.32, 10.18, 6.963, 5.632, 0.0, 81.0, 9.0, 125.0, 5.0, 0.0, 2.061, 4.0, 3.0, 0.303, 0.6333, 0.596, 0.303, 0.1717, 0.3131, 0.2727, 0.0303, 0.05051, 0.0101, 0.0101, 0.0101, 0.0, 0.0, 2.375, 0.0, 0.6232, 1.38, 4.02, 2.985, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.091, 2.091, 0.2027, 2.0, 3.0, 2.0, 0.18, 0.98, 0.82, 0.0, 0.0, 0.02, 0.25, 0.75, 0.46, 0.5, 0.8, 0.225, 1.0, 0.1049, -1.144, 7.463, 6.25, 2.0, 11.14, 0.0675, 0.0625, 0.03505, 0.1132, 0.1132, 0.1132, 0.1458, 0.1458, 0.1214, 0.1214, 0.125, 0.125, 0.0162, 0.0162, 0.0, 0.0, 27.0, 23.0, 59.0, 41.0, 1.439, 0.03878, 0.03469, 1.118, 0.07347, 0.008545, 5.609, 0.08696, 120.0, 120.0, 0.0, 23.92, 4.181, 0.3849, 0.2284, 0.2284, 0.04347, 0.04347, 0.1354, 0.375, 0.2121, 0.03776, 0.0, 0.0, 27.0, 23.0, 59.0, 41.0, 1.439, 0.03878, 0.03469, 1.118, 0.07347, 0.008545, 5.609, 0.08696
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_84.mid",38.0, 12.0, 1.0, 1.0, 62.0, 0.0, 0.03, 0.97, 1.0, 3.0, 113.0, 5.53, 127.0, 7.0, 0.24, 0.31, 0.2917, 0.3548, 2.0, 2.0, 15.55, 2.848, 3.747, -1.658, -0.4951, 1.017, 6.85, 5.713, 5.138, 0.0, 69.0, 9.0, 123.0, 3.0, 0.0, 3.01, 5.0, 2.0, 0.2121, 1.0, 0.4545, 0.2121, 0.101, 0.3131, 0.1919, 0.1515, 0.0303, 0.0404, 0.05051, 0.0, 0.0, 0.0101, 0.7273, 0.0, 0.5256, 1.219, 4.594, 3.421, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.154, 2.154, 0.1517, 2.0, 3.0, 2.0, 0.34, 0.98, 0.66, 0.0, 0.0, 0.02, 0.25, 0.75, 0.42, 0.5, 0.64, 0.5312, 1.0, 0.1275, -1.882, 5.314, 4.348, 4.0, 4.018, 0.06875, 0.0625, 0.03522, 0.1257, 0.1257, 0.1257, 0.1458, 0.1458, 0.1153, 0.1153, 0.1042, 0.1042, 0.01521, 0.01521, 0.0, 0.0, 24.0, 24.0, 47.0, 41.0, 1.146, 0.03725, 0.03725, 1.0, 0.07451, 0.008553, 8.333, 0.1667, 120.0, 120.0, 0.0, 23.21, 4.309, 0.2334, 0.2214, 0.2214, 0.04463, 0.04463, 0.1458, 0.3646, 0.2029, 0.03805, 0.0, 0.0, 24.0, 24.0, 47.0, 41.0, 1.146, 0.03725, 0.03725, 1.0, 0.07451, 0.008553, 8.333, 0.1667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_85.mid",30.0, 12.0, 2.0, 1.0, 47.0, 0.0, 0.0, 1.0, 1.0, 2.0, 118.0, 6.06, 127.0, 7.0, 0.36, 0.38, 0.25, 0.2895, 1.0, 1.0, 11.11, 2.597, 3.499, -1.625, -1.086, 0.8746, 8.713, 6.263, 5.405, 0.0, 81.0, 9.0, 127.0, 7.0, 0.0, 2.768, 5.0, 1.0, 0.2323, 0.8696, 0.4343, 0.2323, 0.202, 0.3737, 0.1515, 0.1414, 0.0101, 0.0101, 0.0303, 0.0202, 0.0101, 0.0202, 2.0, 0.0, 0.5395, 1.226, 4.306, 3.688, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.97, 1.97, 0.1846, 2.0, 3.0, 2.0, 0.19, 0.95, 0.81, 0.0, 0.0, 0.05, 0.25, 0.75, 0.465, 0.5, 0.76, 0.25, 1.0, 0.118, -0.8901, 7.179, 4.167, 2.0, 5.378, 0.06396, 0.0625, 0.03507, 0.1088, 0.1088, 0.1088, 0.1667, 0.1667, 0.1142, 0.1142, 0.1042, 0.1042, 0.01714, 0.01714, 0.0, 0.0, 27.0, 19.0, 43.0, 65.0, 1.512, 0.04641, 0.0443, 1.048, 0.09072, 0.009474, 3.579, 0.3158, 120.0, 120.0, 0.0, 25.38, 3.941, 1.661, 0.2427, 0.2427, 0.05047, 0.05047, 0.1667, 0.4167, 0.2261, 0.04562, 0.0, 0.0, 27.0, 19.0, 43.0, 65.0, 1.512, 0.04641, 0.0443, 1.048, 0.09072, 0.009474, 3.579, 0.3158
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_86.mid",29.0, 12.0, 2.0, 1.0, 62.0, 0.0, 0.03, 0.97, 1.0, 3.0, 116.0, 5.53, 127.0, 7.0, 0.32, 0.33, 0.3438, 0.3939, 1.0, 1.0, 15.5, 2.758, 3.686, -1.639, -0.5113, 0.4151, 7.803, 5.956, 5.019, 0.0, 70.0, 10.0, 125.0, 5.0, 0.0, 2.253, 4.0, 1.0, 0.2626, 0.7692, 0.4949, 0.2626, 0.202, 0.3636, 0.2222, 0.07071, 0.0303, 0.0, 0.0404, 0.0, 0.0, 0.0101, 6.333, 0.0, 0.6027, 1.46, 4.42, 3.4, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.131, 2.131, 0.1176, 2.0, 3.0, 2.0, 0.28, 0.98, 0.72, 0.0, 0.0, 0.02, 0.25, 0.75, 0.435, 0.5, 0.7, 0.4, 1.0, 0.1211, -1.61, 5.772, 2.857, 2.0, 2.767, 0.07458, 0.08333, 0.03506, 0.1234, 0.1234, 0.1234, 0.1667, 0.1667, 0.1196, 0.1196, 0.1042, 0.1042, 0.0205, 0.0205, 0.0, 0.0, 27.0, 27.0, 46.0, 51.0, 1.109, 0.03206, 0.03206, 1.0, 0.06413, 0.008354, 8.741, 0.2222, 120.0, 120.0, 0.0, 23.46, 4.263, 0.1465, 0.2234, 0.2234, 0.04402, 0.04402, 0.1354, 0.375, 0.2056, 0.03644, 0.0, 0.0, 27.0, 27.0, 46.0, 51.0, 1.109, 0.03206, 0.03206, 1.0, 0.06413, 0.008354, 8.741, 0.2222
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_87.mid",23.0, 12.0, 2.0, 1.0, 39.0, 0.0, 0.0, 1.0, 1.0, 3.0, 120.0, 5.66, 127.0, 7.0, 0.42, 0.43, 0.2619, 0.3023, 2.0, 2.0, 10.29, 2.543, 3.849, -1.242, -1.581, 1.637, 8.27, 6.444, 5.157, 0.0, 88.0, 4.0, 124.0, 4.0, 0.0, 2.02, 5.0, 2.0, 0.3232, 0.5312, 0.5556, 0.3232, 0.1616, 0.3333, 0.2222, 0.0303, 0.06061, 0.0101, 0.0202, 0.0, 0.0, 0.0, 1.2, 0.0, 0.597, 1.426, 4.191, 2.632, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.118, 2.118, 0.1241, 1.0, 2.0, 2.0, 0.22, 1.0, 0.78, 0.0, 0.0, 0.0, 0.25, 0.5, 0.445, 0.5, 0.78, 0.2821, 1.0, 0.1041, -1.585, 6.067, 4.167, 2.0, 5.435, 0.06521, 0.0625, 0.0341, 0.1187, 0.1187, 0.1187, 0.1667, 0.1667, 0.1215, 0.1215, 0.125, 0.125, 0.02006, 0.02006, 0.0, 0.0, 25.0, 25.0, 47.0, 43.0, 1.093, 0.03292, 0.03086, 1.067, 0.06379, 0.008391, 9.44, 0.16, 120.0, 120.0, 0.0, 23.6, 4.237, 0.2707, 0.226, 0.226, 0.03689, 0.03689, 0.1458, 0.3021, 0.208, 0.03128, 0.0, 0.0, 25.0, 25.0, 47.0, 43.0, 1.093, 0.03292, 0.03086, 1.067, 0.06379, 0.008391, 9.44, 0.16
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_88.mid",27.0, 12.0, 2.0, 1.0, 69.0, 0.0, 0.03, 0.97, 1.0, 2.0, 117.0, 5.73, 127.0, 7.0, 0.4, 0.47, 0.275, 0.2766, 3.0, 3.0, 15.46, 2.457, 3.622, -1.419, -1.551, 2.278, 9.677, 6.433, 5.522, 0.0, 62.0, 2.0, 124.0, 4.0, 0.0, 2.424, 5.0, 1.0, 0.303, 0.6333, 0.596, 0.303, 0.1919, 0.3232, 0.2525, 0.0202, 0.0202, 0.0202, 0.0202, 0.0, 0.0101, 0.0303, 1.778, 0.0, 0.5942, 1.533, 5.267, 2.908, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.118, 2.118, 0.2483, 2.0, 3.0, 2.0, 0.25, 0.98, 0.75, 0.0, 0.0, 0.02, 0.25, 0.75, 0.4425, 0.5, 0.73, 0.3425, 1.0, 0.1171, -1.473, 6.122, 3.125, 2.0, 3.462, 0.06979, 0.0625, 0.03483, 0.1161, 0.1161, 0.1161, 0.1458, 0.1458, 0.1167, 0.1167, 0.1042, 0.1042, 0.01473, 0.01473, 0.0, 0.0, 30.0, 19.0, 43.0, 51.0, 1.186, 0.04418, 0.03213, 1.375, 0.07631, 0.008477, 6.737, 0.3158, 120.0, 120.0, 0.0, 23.6, 4.237, 0.3249, 0.2249, 0.2249, 0.04427, 0.04427, 0.1354, 0.3542, 0.2086, 0.0396, 0.0, 0.0, 30.0, 19.0, 43.0, 51.0, 1.186, 0.04418, 0.03213, 1.375, 0.07631, 0.008477, 6.737, 0.3158
